"ฤฟฑ๊ฝฺตใ","ฤฟฑ๊ฝฺตใฯตอณภเะอ","ฤฟฑ๊ฝฺตใฮปบลร๛","ิดฝฺตใ","ิดฝฺตใภเะอ","ิดฝฺตใฮปบลร๛","ื้","สýพÝม๗ฯ๒","ร่ส๖","นซสฝ"
"FCS0094","VF","2110PV140301","OTS","VxOTS","PV140301.VAVALUE","AO","ถม","",""
"FCS0094","VF","2110PV140401","OTS","VxOTS","PV140401.VAVALUE","AO","ถม","",""
"FCS0094","VF","2110PV150101","OTS","VxOTS","PV150101.VAVALUE","AO","ถม","",""
"FCS0094","VF","2110PV150201","OTS","VxOTS","PV150201.VAVALUE","AO","ถม","",""
"FCS0094","VF","2110PV150401","OTS","VxOTS","PV150401.VAVALUE","AO","ถม","",""
"FCS0094","VF","2110PV150601A","OTS","VxOTS","PV150601A.VAVALUE","AO","ถม","",""
"FCS0094","VF","2110PV150601B","OTS","VxOTS","PV150601B.VAVALUE","AO","ถม","",""
"FCS0094","VF","2110TV120401A","OTS","VxOTS","TV120401A.VAVALUE","AO","ถม","",""
"FCS0094","VF","2110TV130201","OTS","VxOTS","TV130201.VAVALUE","AO","ถม","",""
"FCS0094","VF","2110TV130203","OTS","VxOTS","TV130203.OP","AO","ถม","",""
"FCS0094","VF","2110TV140101","OTS","VxOTS","TV140101.VAVALUE","AO","ถม","",""
"FCS0094","VF","2110TY130821","OTS","VxOTS","TY130821.VAVALUE","AO","ถม","",""
"FCS0094","VF","2110VYA1516A1","OTS","VxOTS","VYA1516A1.VAVALUE","AO","ถม","",""
"FCS0094","VF","2110VYA1516B1","OTS","VxOTS","VYA1516B1.VAVALUE","AO","ถม","",""
"FCS0094","VF","2110VYA1516C1","OTS","VxOTS","VYA1516C1.VAVALUE","AO","ถม","",""
"FCS0094","VF","2110AF100202","OTS","VxOTS","AF100202.STATUS","DI","ะด","",""
"FCS0094","VF","2110AF120201","OTS","VxOTS","AF120201.STATUS","DI","ะด","",""
"FCS0094","VF","2110AF120401","OTS","VxOTS","AF120401.STATUS","DI","ะด","",""
"FCS0094","VF","2110AF120601","OTS","VxOTS","AF120601.STATUS","DI","ะด","",""
"FCS0094","VF","2110AF121001","OTS","VxOTS","AF121001.STATUS","DI","ะด","",""
"FCS0094","VF","2110AF121301","OTS","VxOTS","AF121301.STATUS","DI","ะด","",""
"FCS0094","VF","2110AF130501","OTS","VxOTS","AF130501.STATUS","DI","ะด","",""
"FCS0094","VF","2110AF130502","OTS","VxOTS","AF130502.STATUS","DI","ะด","",""
"FCS0094","VF","2110AF140101","OTS","VxOTS","AF140101.STATUS","DI","ะด","",""
"FCS0094","VF","2110AF150301","OTS","VxOTS","AF150301.STATUS","DI","ะด","",""
"FCS0094","VF","2110AFAH0001","OTS","VxOTS","AFAH0001.STATUS","DI","ะด","",""
"FCS0094","VF","2110CCSDCS01","OTS","VxOTS","CCSDCS01.STATUS","DI","ะด","",""
"FCS0094","VF","2110DCSMAR003_ALM","OTS","VxOTS","DCSMAR003_ALM.STATUS","DI","ะด","",""
"FCS0094","VF","2110DCSMAR004_ALM","OTS","VxOTS","DCSMAR004_ALM.STATUS","DI","ะด","",""
"FCS0094","VF","2110DCSMAR005_ALM","OTS","VxOTS","DCSMAR005_ALM.STATUS","DI","ะด","",""
"FCS0094","VF","2110DCSRTP004_ALM","OTS","VxOTS","DCSRTP004_ALM.STATUS","DI","ะด","",""
"FCS0094","VF","2110DCSRTP005_ALM","OTS","VxOTS","DCSRTP005_ALM.STATUS","DI","ะด","",""
"FCS0094","VF","2110DCSRTP006_ALM","OTS","VxOTS","DCSRTP006_ALM.STATUS","DI","ะด","",""
"FCS0094","VF","2110DCSSYS003_ALM","OTS","VxOTS","DCSSYS003_ALM.STATUS","DI","ะด","",""
"FCS0094","VF","2110DCSSYS004_ALM","OTS","VxOTS","DCSSYS004_ALM.STATUS","DI","ะด","",""
"FCS0094","VF","2110FIC130503I","OTS","VxOTS","FIC130503I.STATUS","DI","ะด","",""
"FCS0094","VF","2110FIC130504I","OTS","VxOTS","FIC130504I.STATUS","DI","ะด","",""
"FCS0094","VF","2110FIC130601I","OTS","VxOTS","FIC130601I.STATUS","DI","ะด","",""
"FCS0094","VF","2110FIC130801I","OTS","VxOTS","FIC130801I.STATUS","DI","ะด","",""
"FCS0094","VF","2110FIC140201I","OTS","VxOTS","FIC140201I.STATUS","DI","ะด","",""
"FCS0094","VF","2110FIC140303I","OTS","VxOTS","FIC140303I.STATUS","DI","ะด","",""
"FCS0094","VF","2110FIC150302I","OTS","VxOTS","FIC150302I.STATUS","DI","ะด","",""
"FCS0094","VF","2110GDSMAR001_ALM","OTS","VxOTS","GDSMAR001_ALM.STATUS","DI","ะด","",""
"FCS0094","VF","2110GDSMAR002_ALM","OTS","VxOTS","GDSMAR002_ALM.STATUS","DI","ะด","",""
"FCS0094","VF","2110GDSRTP001_ALM","OTS","VxOTS","GDSRTP001_ALM.STATUS","DI","ะด","",""
"FCS0094","VF","2110GDSSYS001_ALM","OTS","VxOTS","GDSSYS001_ALM.STATUS","DI","ะด","",""
"FCS0094","VF","2110HSC140301","OTS","VxOTS","HV140301.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110HSO140301","OTS","VxOTS","HV140301.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110LIC130302I","OTS","VxOTS","LIC130302I.STATUS","DI","ะด","",""
"FCS0094","VF","2110LIC130401I","OTS","VxOTS","LIC130401I.STATUS","DI","ะด","",""
"FCS0094","VF","2110LIC130403I","OTS","VxOTS","LIC130403I.STATUS","DI","ะด","",""
"FCS0094","VF","2110LIC130902I","OTS","VxOTS","LIC130902I.STATUS","DI","ะด","",""
"FCS0094","VF","2110LSHP1213A","OTS","VxOTS","LSHP1213A.STATUS","DI","ะด","",""
"FCS0094","VF","2110LSHP1213B","OTS","VxOTS","LSHP1213B.STATUS","DI","ะด","",""
"FCS0094","VF","2110LSHP1215A","OTS","VxOTS","LSHP1215A.STATUS","DI","ะด","",""
"FCS0094","VF","2110LSHP1215B","OTS","VxOTS","LSHP1215B.STATUS","DI","ะด","",""
"FCS0094","VF","2110LSHP1218A","OTS","VxOTS","LSHP1218A.STATUS","DI","ะด","",""
"FCS0094","VF","2110LSHP1218B","OTS","VxOTS","LSHP1218B.STATUS","DI","ะด","",""
"FCS0094","VF","2110LSHP1506A","OTS","VxOTS","LSHP1506A.STATUS","DI","ะด","",""
"FCS0094","VF","2110LSHP1506B","OTS","VxOTS","LSHP1506B.STATUS","DI","ะด","",""
"FCS0094","VF","2110PIC140301I","OTS","VxOTS","PIC140301I.STATUS","DI","ะด","",""
"FCS0094","VF","2110PS135602A","OTS","VxOTS","PS135602A.STATUS","DI","ะด","",""
"FCS0094","VF","2110PS135602B","OTS","VxOTS","PS135602B.STATUS","DI","ะด","",""
"FCS0094","VF","2110PS135603A","OTS","VxOTS","PS135603A.STATUS","DI","ะด","",""
"FCS0094","VF","2110PS135603B","OTS","VxOTS","PS135603B.STATUS","DI","ะด","",""
"FCS0094","VF","2110PS135604A","OTS","VxOTS","PS135604A.STATUS","DI","ะด","",""
"FCS0094","VF","2110PS135604B","OTS","VxOTS","PS135604B.STATUS","DI","ะด","",""
"FCS0094","VF","2110SLC135711A","OTS","VxOTS","SLC135711A.STATUS","DI","ะด","",""
"FCS0094","VF","2110SLC135711B","OTS","VxOTS","SLC135711B.STATUS","DI","ะด","",""
"FCS0094","VF","2110TIC130201I","OTS","VxOTS","TIC130201I.STATUS","DI","ะด","",""
"FCS0094","VF","2110XZSC120101","OTS","VxOTS","XZV120101.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC120201","OTS","VxOTS","XZV120201.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC120301","OTS","VxOTS","XZV120301.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC120401","OTS","VxOTS","XZV120401.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC120601","OTS","VxOTS","XZV120601.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC120701","OTS","VxOTS","XZV120701.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC120801","OTS","VxOTS","XZV120801.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC120901","OTS","VxOTS","XZV120901.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC121001","OTS","VxOTS","XZV121001.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC121101","OTS","VxOTS","XZV121101.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC121201","OTS","VxOTS","XZV121201.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC121202","OTS","VxOTS","XZV121202.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC121203","OTS","VxOTS","XZV121203.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC121301","OTS","VxOTS","XZV121301.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC121401","OTS","VxOTS","XZV121401.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC121501","OTS","VxOTS","XZV121501.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC130101","OTS","VxOTS","XZV130101.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC130102","OTS","VxOTS","XZV130102.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC130201","OTS","VxOTS","XZV130201.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC130301","OTS","VxOTS","XZV130301.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC130401","OTS","VxOTS","XZV130401.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC130402","OTS","VxOTS","XZV130402.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC130403","OTS","VxOTS","XZV130403.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC130501","OTS","VxOTS","XZV130501.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC130502","OTS","VxOTS","XZV130502.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC130601","OTS","VxOTS","XZV130601.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC130701","OTS","VxOTS","XZV130701.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC130702","OTS","VxOTS","XZV130702.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC130801","OTS","VxOTS","XZV130801.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC130901","OTS","VxOTS","XZV130901.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC130902","OTS","VxOTS","XZV130902.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC140101","OTS","VxOTS","XZV140101.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC140102","OTS","VxOTS","XZV140102.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC140103","OTS","VxOTS","XZV140103.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC140104A","OTS","VxOTS","XZV140104A.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC140104B","OTS","VxOTS","XZV140104B.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC140201","OTS","VxOTS","XZV140201.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC140301","OTS","VxOTS","XZV140301.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC140302","OTS","VxOTS","XZV140302.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC140402","OTS","VxOTS","XZV140402.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC140501","OTS","VxOTS","XZV140501.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC150101","OTS","VxOTS","XZV150101.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC150201","OTS","VxOTS","XZV150201.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC150301","OTS","VxOTS","XZV150301.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC150402","OTS","VxOTS","XZV150402.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC150502","OTS","VxOTS","XZV150502.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSC150601","OTS","VxOTS","XZV150601.DI_CLOSE","DI","ะด","",""
"FCS0094","VF","2110XZSO120101","OTS","VxOTS","XZV120101.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO120201","OTS","VxOTS","XZV120201.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO120301","OTS","VxOTS","XZV120301.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO120401","OTS","VxOTS","XZV120401.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO120601","OTS","VxOTS","XZV120601.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO120701","OTS","VxOTS","XZV120701.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO120801","OTS","VxOTS","XZV120801.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO120901","OTS","VxOTS","XZV120901.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO121001","OTS","VxOTS","XZV121001.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO121101","OTS","VxOTS","XZV121101.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO121201","OTS","VxOTS","XZV121201.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO121202","OTS","VxOTS","XZV121202.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO121203","OTS","VxOTS","XZV121203.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO121301","OTS","VxOTS","XZV121301.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO121401","OTS","VxOTS","XZV121401.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO121501","OTS","VxOTS","XZV121501.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO130101","OTS","VxOTS","XZV130101.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO130102","OTS","VxOTS","XZV130102.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO130201","OTS","VxOTS","XZV130201.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO130301","OTS","VxOTS","XZV130301.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO130401","OTS","VxOTS","XZV130401.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO130402","OTS","VxOTS","XZV130402.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO130403","OTS","VxOTS","XZV130403.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO130501","OTS","VxOTS","XZV130501.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO130502","OTS","VxOTS","XZV130502.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO130601","OTS","VxOTS","XZV130601.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO130701","OTS","VxOTS","XZV130701.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO130702","OTS","VxOTS","XZV130702.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO130801","OTS","VxOTS","XZV130801.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO130901","OTS","VxOTS","XZV130901.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO130902","OTS","VxOTS","XZV130902.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO140101","OTS","VxOTS","XZV140101.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO140102","OTS","VxOTS","XZV140102.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO140103","OTS","VxOTS","XZV140103.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO140104A","OTS","VxOTS","XZV140104A.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO140104B","OTS","VxOTS","XZV140104B.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO140201","OTS","VxOTS","XZV140201.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO140301","OTS","VxOTS","XZV140301.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO140302","OTS","VxOTS","XZV140302.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO140402","OTS","VxOTS","XZV140402.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO140501","OTS","VxOTS","XZV140501.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO150101","OTS","VxOTS","XZV150101.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO150201","OTS","VxOTS","XZV150201.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO150301","OTS","VxOTS","XZV150301.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO150402","OTS","VxOTS","XZV150402.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO150502","OTS","VxOTS","XZV150502.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110XZSO150601","OTS","VxOTS","XZV150601.DI_OPEN","DI","ะด","",""
"FCS0094","VF","2110YSAEH1301","OTS","VxOTS","YSAEH1301.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSAP1201A","OTS","VxOTS","YSAP1201A.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSAP1201B","OTS","VxOTS","YSAP1201B.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSAP1212A","OTS","VxOTS","YSAP1212A.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSAP1212B","OTS","VxOTS","YSAP1212B.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSHAP0003A","OTS","VxOTS","YSHAP0003A.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSHAP0003B","OTS","VxOTS","YSHAP0003B.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSHAP1201A","OTS","VxOTS","YSHAP1201A.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSHAP1201B","OTS","VxOTS","YSHAP1201B.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSHAP1212A","OTS","VxOTS","YSHAP1212A.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSHAP1212B","OTS","VxOTS","YSHAP1212B.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSHAP1503AA","OTS","VxOTS","YSHAP1503AA.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSHAP1503BA","OTS","VxOTS","YSHAP1503BA.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLEH1301","OTS","VxOTS","YSLEH1301.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLK1301AEH02","OTS","VxOTS","YSLK1301AEH02.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLK1301AEH04","OTS","VxOTS","YSLK1301AEH04.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLK1301AM01","OTS","VxOTS","PK1301A_1.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLK1301AM02","OTS","VxOTS","YSLK1301AM02.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLK1301AM02F","OTS","VxOTS","YSLK1301AM02F.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLK1301AP02A","OTS","VxOTS","YSLK1301AP02A.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLK1301AP02B","OTS","VxOTS","YSLK1301AP02B.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLK1301BEH02","OTS","VxOTS","YSLK1301BEH02.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLK1301BEH04","OTS","VxOTS","YSLK1301BEH04.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLK1301BM01","OTS","VxOTS","PK1301B_1.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLK1301BM02","OTS","VxOTS","YSLK1301BM02.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLK1301BM02F","OTS","VxOTS","YSLK1301BM02F.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLK1301BP02A","OTS","VxOTS","YSLK1301BP02A.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLK1301BP02B","OTS","VxOTS","YSLK1301BP02B.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLK1301EH01","OTS","VxOTS","YSLK1301EH01.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLK1301P01A","OTS","VxOTS","YSLK1301P01A.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLK1301P01B","OTS","VxOTS","YSLK1301P01B.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLP1201A","OTS","VxOTS","P1201A.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLP1201B","OTS","VxOTS","P1201B.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLP1202A","OTS","VxOTS","P1202A.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLP1202B","OTS","VxOTS","P1202B.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLP1203A","OTS","VxOTS","P1203A.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLP1203B","OTS","VxOTS","P1203B.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLP1204A","OTS","VxOTS","P1204A.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLP1204B","OTS","VxOTS","P1204B.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLP1208A","OTS","VxOTS","P1208A.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLP1208B","OTS","VxOTS","P1208B.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLP1212A","OTS","VxOTS","P1212A.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLP1212B","OTS","VxOTS","P1212B.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLP1503A","OTS","VxOTS","P1503A.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLP1503AA","OTS","VxOTS","P1503AA.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLP1503B","OTS","VxOTS","P1503B.STATUS","DI","ะด","",""
"FCS0094","VF","2110YSLP1503BA","OTS","VxOTS","YSLP1503BA.STATUS","DI","ะด","",""
"FCS0094","VF","2110ZS135615A","OTS","VxOTS","ZS135615A.STATUS","DI","ะด","",""
"FCS0094","VF","2110ZS135615B","OTS","VxOTS","ZS135615B.STATUS","DI","ะด","",""
"FCS0094","VF","2110HSOV140301","OTS","VxOTS","HV140301.STATUS","DO","ถม","",""
"FCS0094","VF","2110YPOK1301AM01","OTS","VxOTS","YPOK1301AM01.DO_REMOTEOPEN","DO","ถม","",""
"FCS0094","VF","2110YPOK1301BM01","OTS","VxOTS","YPOK1301BM01.DO_REMOTEOPEN","DO","ถม","",""
"FCS0094","VF","2110YPOP1201A","OTS","VxOTS","YPOP1201A.DO_REMOTEOPEN","DO","ถม","",""
"FCS0094","VF","2110YPOP1201B","OTS","VxOTS","YPOP1201B.DO_REMOTEOPEN","DO","ถม","",""
"FCS0094","VF","2110YPOP1212A","OTS","VxOTS","YPOP1212A.DO_REMOTEOPEN","DO","ถม","",""
"FCS0094","VF","2110YPOP1212B","OTS","VxOTS","YPOP1212B.DO_REMOTEOPEN","DO","ถม","",""
"FCS0094","VF","2110YPOP1503A","OTS","VxOTS","YPOP1503A.DO_REMOTEOPEN","DO","ถม","",""
"FCS0094","VF","2110YPOP1503B","OTS","VxOTS","YPOP1503B.DO_REMOTEOPEN","DO","ถม","",""
"FCS0094","VF","2110YYCA1201A1","OTS","VxOTS","A1201.STATUS[0]","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCA1201A2","OTS","VxOTS","A1201.STATUS[1]","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCA1201B1","OTS","VxOTS","A1201.STATUS[2]","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCA1201B2","OTS","VxOTS","A1201.STATUS[3]","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCA1201C1","OTS","VxOTS","A1201.STATUS[4]","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCA1201C2","OTS","VxOTS","A1201.STATUS[5]","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCA1201D1","OTS","VxOTS","A1201.STATUS[6]","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCA1201D2","OTS","VxOTS","A1201.STATUS[7]","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCA1201E1","OTS","VxOTS","A1201.STATUS[8]","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCA1201E2","OTS","VxOTS","A1201.STATUS[9]","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCA1201F1","OTS","VxOTS","A1201.STATUS[10]","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCA1201F2","OTS","VxOTS","A1201.STATUS[11]","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCA1201G1","OTS","VxOTS","A1201.STATUS[12]","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCA1201G2","OTS","VxOTS","A1201.STATUS[13]","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCA1516A1","OTS","VxOTS","A1516.STATUS[0]","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCA1516A2","OTS","VxOTS","A1516.STATUS[1]","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCA1516B1","OTS","VxOTS","A1516.STATUS[2]","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCA1516B2","OTS","VxOTS","A1516.STATUS[3]","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCA1516C1","OTS","VxOTS","A1516.STATUS[4]","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCA1516C2","OTS","VxOTS","A1516.STATUS[5]","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCEH1301","OTS","VxOTS","EH1301.DO_REMOTEOPEN","DO","ถม","",""
"FCS0094","VF","2110YYCK1301AM01","OTS","VxOTS","K1301AM01.DO_REMOTEOPEN","DO","ถม","",""
"FCS0094","VF","2110YYCK1301BM01","OTS","VxOTS","K1301BM01.DO_REMOTEOPEN","DO","ถม","",""
"FCS0094","VF","2110YYCP0003A","OTS","VxOTS","P0003A.DO_REMOTEOPEN","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCP0003B","OTS","VxOTS","P0003B.DO_REMOTEOPEN","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCP1201A","OTS","VxOTS","P1201A.DO_REMOTEOPEN","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCP1201B","OTS","VxOTS","P1201B.DO_REMOTEOPEN","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCP1202A","OTS","VxOTS","P1202A.DO_REMOTEOPEN","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCP1202B","OTS","VxOTS","P1202B.DO_REMOTEOPEN","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCP1203A","OTS","VxOTS","P1203A.DO_REMOTEOPEN","DO","ถม","","not(x)"
"FCS0094","VF","2110YYCP1203B","OTS","VxOTS","P1203B.DO_REMOTEOPEN","DO","ถม","","not(x)"
